command_forward,R_tau_ff_4,R_tau_ff_5,,L_tau_ff_4,L_tau_ff_5,,L_tau_actual_0,L_tau_actual_1,L_tau_actual_2,L_tau_actual_3,L_tau_actual_4,L_tau_actual_5,,R_tau_actual_0,R_tau_actual_1,R_tau_actual_2,R_tau_actual_3,R_tau_actual_4,R_tau_actual_5,,L_q_des_0,L_q_des_1,L_q_des_2,L_q_des_3,L_q_des_4,L_q_des_5,,R_q_des_0,R_q_des_1,R_q_des_2,R_q_des_3,R_q_des_4,R_q_des_5,,L_q_0,L_q_1,L_q_2,L_q_3,L_q_4,L_q_5,,R_q_0,R_q_1,R_q_2,R_q_3,R_q_4,R_q_5,,L_qd_des_0,L_qd_des_1,L_qd_des_2,L_qd_des_3,L_qd_des_4,L_qd_des_5,,R_qd_des_0,R_qd_des_1,R_qd_des_2,R_qd_des_3,R_qd_des_4,R_qd_des_5,,L_qd_0,L_qd_1,L_qd_2,L_qd_3,L_qd_4,L_qd_5,,R_qd_0,R_qd_1,R_qd_2,R_qd_3,R_qd_4,R_qd_5
0,0,0,,0,0,,0.336685,0.831477,0.261107,-0.122301,0,0,,0.0952818,-1.03295,-0.543472,-0.0224959,0,0,,0.284882,0.325471,-0.0198718,1.08257,0,0,,0.0825569,-0.30761,0.137831,1.15182,0,0,,0.272116,0.284496,-0.0267063,1.08732,0,0,,0.0783045,-0.25834,0.160692,1.14899,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.177058,-0.0262123,-0.247937,0.0558364,0,0,,-0.0188359,0.0992697,0.134918,0.18009,0,0,
0,0,0,,0,0,,0.343864,0.832615,0.260658,-0.122808,0,0,,0.0944652,-1.03504,-0.524677,-0.0335268,0,0,,0.284882,0.325471,-0.0198718,1.08257,0,0,,0.0825569,-0.30761,0.137831,1.15182,0,0,,0.271761,0.284443,-0.0271604,1.08742,0,0,,0.0782725,-0.25815,0.160869,1.14936,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.177436,-0.02661,-0.227044,0.0517761,0,0,,-0.0160192,0.0949473,0.0884296,0.185261,0,0,
0,0,0,,0,0,,0.35115,0.833878,0.259294,-0.122849,0,0,,0.0936977,-1.03667,-0.50497,-0.0435224,0,0,,0.284882,0.325471,-0.0198718,1.08257,0,0,,0.0825569,-0.30761,0.137831,1.15182,0,0,,0.271405,0.284389,-0.0275723,1.08751,0,0,,0.0782453,-0.25797,0.160957,1.14974,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.177843,-0.0271724,-0.205982,0.0471853,0,0,,-0.0135665,0.0901738,0.0440401,0.188302,0,0,
0,0,0,,0,0,,0.358467,0.835246,0.257002,-0.122441,0,0,,0.093014,-1.03789,-0.484537,-0.0525749,0,0,,0.284882,0.325471,-0.0198718,1.08257,0,0,,0.0825569,-0.30761,0.137831,1.15182,0,0,,0.271049,0.284333,-0.0279419,1.0876,0,0,,0.0782223,-0.2578,0.160961,1.15012,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.178168,-0.0278548,-0.184777,0.0421558,0,0,,-0.0114979,0.0850335,0.00190111,0.189518,0,0,
0,0,0,,0,0,,0.365756,0.836701,0.253791,-0.121613,0,0,,0.0924396,-1.03873,-0.463544,-0.0607637,0,0,,0.284882,0.325471,-0.0198718,1.08257,0,0,,0.0825569,-0.30761,0.137831,1.15182,0,0,,0.270692,0.284276,-0.0282688,1.08767,0,0,,0.0782027,-0.25764,0.160885,1.1505,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.17833,-0.0286207,-0.163485,0.0367856,0,0,,-0.00981936,0.079595,-0.0378774,0.189172,0,0,
0,0,0,,0,0,,0.37297,0.838229,0.249684,-0.120399,0,0,,0.0919931,-1.03919,-0.44214,-0.0681579,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.270336,0.284217,-0.0285532,1.08773,0,0,,0.0781857,-0.257493,0.160735,1.15087,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.178275,-0.0294399,-0.142173,0.0311745,0,0,,-0.00852655,0.0739145,-0.0752198,0.187494,0,0,
0,0,0,,0,0,,0.42306,0.960057,0.158251,-0.109056,0,0,,0.171558,-0.888714,-0.288206,0.0282138,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.269985,0.284156,-0.0288131,1.08779,0,0,,0.078167,-0.257355,0.160543,1.15128,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.175316,-0.0301449,-0.129953,0.0281425,0,0,,-0.0093365,0.0688782,-0.0958189,0.207068,0,0,
0,0,0,,0,0,,0.428593,0.961615,0.15734,-0.108666,0,0,,0.172336,-0.888951,-0.274074,0.0101443,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.269639,0.284095,-0.0290496,1.08784,0,0,,0.0781477,-0.257228,0.160312,1.15173,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.173155,-0.030939,-0.118249,0.0249819,0,0,,-0.00963094,0.063321,-0.1157,0.222375,0,0,
0,0,0,,0,0,,0.434439,0.96325,0.156218,-0.108085,0,0,,0.172868,-0.888705,-0.259505,-0.00640418,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.269296,0.284031,-0.0292633,1.08788,0,0,,0.0781286,-0.257113,0.160042,1.1522,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.17149,-0.0317379,-0.106838,0.0216219,0,0,,-0.00956476,0.0574145,-0.134578,0.233953,0,0,
0,0,0,,0,0,,0.440466,0.964919,0.154785,-0.107269,0,0,,0.173218,-0.888048,-0.244683,-0.0215513,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.268955,0.283966,-0.0294544,1.08792,0,0,,0.0781101,-0.257011,0.159738,1.15268,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.170099,-0.0324805,-0.0955786,0.0180421,0,0,,-0.00924709,0.0512874,-0.15225,0.242258,0,0,
0,0,0,,0,0,,0.446574,0.966589,0.152979,-0.106201,0,0,,0.173429,-0.887036,-0.229757,-0.0353942,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.268618,0.2839,-0.0296232,1.08795,0,0,,0.0780926,-0.256921,0.159401,1.15318,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.16882,-0.0331236,-0.0843931,0.014256,0,0,,-0.0087545,0.0450362,-0.16858,0.247683,0,0,
0,0,0,,0,0,,0.452688,0.968236,0.150762,-0.104878,0,0,,0.173533,-0.885712,-0.214849,-0.048014,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.268283,0.283833,-0.0297697,1.08797,0,0,,0.0780763,-0.256843,0.159034,1.15368,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.167542,-0.0336416,-0.0732478,0.0103049,0,0,,-0.00814129,0.0387296,-0.183477,0.250571,0,0,
0,0,0,,0,0,,0.45875,0.96984,0.148119,-0.103315,0,0,,0.173552,-0.884108,-0.200062,-0.0594806,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.26795,0.283764,-0.029894,1.08798,0,0,,0.0780614,-0.256779,0.15864,1.15418,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.1662,-0.034033,-0.0621477,0.00625835,0,0,,-0.00744714,0.0324088,-0.196894,0.251223,0,0,
0,0,0,,0,0,,0.464727,0.971397,0.145055,-0.101542,0,0,,0.173503,-0.882244,-0.185477,-0.0698555,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.267621,0.283696,-0.0299962,1.08799,0,0,,0.078048,-0.256726,0.158222,1.15468,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.164737,-0.0342826,-0.0511084,0.00216635,0,0,,-0.00669691,0.0261149,-0.208808,0.249911,0,0,
0,0,0,,0,0,,0.470585,0.972894,0.14158,-0.0995828,0,0,,0.173395,-0.880142,-0.171168,-0.0791961,0,0,,0.287032,0.331484,-0.0241949,1.08306,0,0,,0.0865504,-0.30008,0.144444,1.15697,0,0,,0.267295,0.283627,-0.0300765,1.08798,0,0,,0.0780362,-0.256687,0.157784,1.15517,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.163117,-0.0343807,-0.0401598,-0.00191873,0,0,,-0.00590883,0.0198788,-0.219218,0.246881,0,0,
0,0,0,,0,0,,0.4763,0.974318,0.137712,-0.0974635,0,0,,0.173238,-0.877819,-0.157195,-0.0875566,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.266972,0.283558,-0.0301352,1.08797,0,0,,0.078026,-0.256659,0.157328,1.15566,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.161319,-0.0343218,-0.0293406,-0.00594515,0,0,,-0.00509679,0.0137239,-0.228141,0.242358,0,0,
0,0,0,,0,0,,0.512581,1.0577,0.0527925,-0.0911665,0,0,,0.167213,-0.806118,-0.0154358,-0.0338228,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.266653,0.283488,-0.0301909,1.08795,0,0,,0.0780112,-0.256647,0.156883,1.15616,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.159481,-0.0352175,-0.0278564,-0.00759854,0,0,,-0.00741875,0.00612541,-0.222241,0.251666,0,0,
0,0,0,,0,0,,0.518041,1.05955,0.0531647,-0.0900359,0,0,,0.168671,-0.802564,-0.00949636,-0.0485434,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.266337,0.283416,-0.0302439,1.08794,0,0,,0.0779929,-0.25665,0.156451,1.15668,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.157887,-0.0358758,-0.026503,-0.00938103,0,0,,-0.00911276,-0.00141865,-0.216217,0.257736,0,0,
0,0,0,,0,0,,0.523559,1.06132,0.0535481,-0.0887694,0,0,,0.169882,-0.798735,-0.00385969,-0.0618878,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.266024,0.283344,-0.0302942,1.08791,0,0,,0.0779724,-0.256667,0.156031,1.1572,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.15638,-0.0362662,-0.0251457,-0.0113198,0,0,,-0.0102928,-0.00882324,-0.209958,0.260962,0,0,
0,0,0,,0,0,,0.529061,1.06296,0.0538753,-0.0873472,0,0,,0.170884,-0.79468,0.00140913,-0.0739392,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.265715,0.283271,-0.0303417,1.08789,0,0,,0.0779503,-0.256699,0.155624,1.15772,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.154876,-0.0364027,-0.0237166,-0.0133794,0,0,,-0.0110477,-0.0160506,-0.203403,0.261684,0,0,
0,0,0,,0,0,,0.534504,1.06449,0.0541094,-0.0857822,0,0,,0.171703,-0.790424,0.00626809,-0.0847677,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.265408,0.283198,-0.0303861,1.08786,0,0,,0.0779274,-0.256746,0.155231,1.15824,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.15335,-0.0363421,-0.0221997,-0.0154739,0,0,,-0.0114499,-0.0231055,-0.196532,0.260199,0,0,
0,0,0,,0,0,,0.539875,1.06591,0.0542389,-0.084116,0,0,,0.172362,-0.785972,0.0106938,-0.0944332,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.265104,0.283126,-0.0304272,1.08782,0,0,,0.0779043,-0.256806,0.154852,1.15876,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.15178,-0.0361201,-0.0205916,-0.017544,0,0,,-0.0115508,-0.029988,-0.189344,0.256776,0,0,
0,0,0,,0,0,,0.545161,1.06725,0.0542585,-0.0823792,0,0,,0.172875,-0.781331,0.0146736,-0.102993,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.264804,0.283055,-0.030465,1.08778,0,0,,0.0778815,-0.256879,0.154489,1.15926,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.150126,-0.0357354,-0.0188852,-0.0195737,0,0,,-0.0113862,-0.0366782,-0.181851,0.251664,0,0,
0,0,0,,0,0,,0.550339,1.06848,0.0541608,-0.0805814,0,0,,0.173248,-0.776519,0.018201,-0.110503,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.264507,0.282984,-0.0304992,1.08774,0,0,,0.0778595,-0.256965,0.15414,1.15975,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.148364,-0.0351891,-0.0170842,-0.0215447,0,0,,-0.0109877,-0.0431628,-0.174074,0.245093,0,0,
0,0,0,,0,0,,0.555393,1.06962,0.0539436,-0.0787341,0,0,,0.173488,-0.77155,0.0212755,-0.117021,0,0,,0.288568,0.335585,-0.0282291,1.08326,0,0,,0.0862592,-0.296622,0.150852,1.16003,0,0,,0.264215,0.282915,-0.0305296,1.08769,0,0,,0.0778387,-0.257064,0.153808,1.16022,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.146478,-0.0344846,-0.0151991,-0.0234378,0,0,,-0.0103838,-0.0494329,-0.166043,0.237274,0,0,
0,0,0,,0,0,,0.560309,1.07064,0.053609,-0.0768501,0,0,,0.173602,-0.766438,0.0239017,-0.122603,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.263926,0.282848,-0.0305561,1.08764,0,0,,0.0778195,-0.257175,0.153493,1.16068,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.144463,-0.0336265,-0.0132447,-0.0252347,0,0,,-0.00960112,-0.0554827,-0.157792,0.228405,0,0,
0,0,0,,0,0,,0.56508,1.07156,0.0531616,-0.0749422,0,0,,0.173594,-0.761194,0.0260877,-0.127304,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.263641,0.282783,-0.0305786,1.08759,0,0,,0.0778022,-0.257298,0.153194,1.16112,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.142347,-0.0326576,-0.0112559,-0.02688,0,0,,-0.00867051,-0.0613357,-0.149362,0.21866,0,0,
0,0,0,,0,0,,0.58789,1.13136,-0.0201056,-0.0611711,0,0,,0.142257,-0.721203,0.140353,-0.0888927,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.263357,0.282716,-0.0306146,1.08754,0,0,,0.0777808,-0.257436,0.152936,1.16156,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.141708,-0.033302,-0.0180127,-0.0236935,0,0,,-0.0107181,-0.0692903,-0.129162,0.21982,0,0,
0,0,0,,0,0,,0.593239,1.13301,-0.0160066,-0.0618167,0,0,,0.14371,-0.714454,0.13542,-0.0982654,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.263075,0.282648,-0.0306637,1.0875,0,0,,0.0777564,-0.257591,0.152716,1.162,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.14116,-0.0337961,-0.0245468,-0.0209296,0,0,,-0.0121843,-0.0770687,-0.109889,0.218806,0,0,
0,0,0,,0,0,,0.598611,1.13461,-0.0117577,-0.0623614,0,0,,0.14493,-0.707482,0.130178,-0.106511,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.262794,0.28258,-0.0307251,1.08746,0,0,,0.0777301,-0.25776,0.152533,1.16243,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.140566,-0.0340961,-0.0307222,-0.0186464,0,0,,-0.0131722,-0.0845971,-0.0914536,0.215929,0,0,
0,0,0,,0,0,,0.603937,1.13613,-0.00744113,-0.0627572,0,0,,0.145951,-0.700334,0.124619,-0.11371,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.262514,0.282512,-0.0307981,1.08743,0,0,,0.0777025,-0.257943,0.152385,1.16285,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.139843,-0.0341877,-0.0364552,-0.016849,0,0,,-0.0137642,-0.0918321,-0.0738038,0.211461,0,0,
0,0,0,,0,0,,0.609169,1.13754,-0.00311644,-0.0629819,0,0,,0.146798,-0.693043,0.118746,-0.119934,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.262237,0.282444,-0.0308814,1.0874,0,0,,0.0776745,-0.258141,0.152272,1.16326,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.138859,-0.0339665,-0.04165,-0.0156209,0,0,,-0.0140111,-0.0986743,-0.0568966,0.205653,0,0,
0,0,0,,0,0,,0.614231,1.13879,0.00114697,-0.0629711,0,0,,0.147482,-0.685675,0.112568,-0.125256,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.261961,0.282377,-0.030974,1.08737,0,0,,0.0776465,-0.258351,0.15219,1.16366,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.137662,-0.0335267,-0.0463229,-0.0148257,0,0,,-0.0139843,-0.105174,-0.0407303,0.198705,0,0,
0,0,0,,0,0,,0.619139,1.13991,0.00533631,-0.0627757,0,0,,0.148028,-0.678218,0.106114,-0.12973,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.261689,0.282311,-0.0310749,1.08734,0,0,,0.0776191,-0.258574,0.15214,1.16404,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.136235,-0.0328714,-0.0504647,-0.0144242,0,0,,-0.0137253,-0.111321,-0.0253028,0.190806,0,0,
0,0,0,,0,0,,0.623875,1.1409,0.00942583,-0.0623994,0,0,,0.148447,-0.670692,0.0994129,-0.133413,0,0,,0.289477,0.338534,-0.0318653,1.08386,0,0,,0.0846983,-0.294891,0.156478,1.16214,0,0,,0.26142,0.282247,-0.0311831,1.08731,0,0,,0.0775925,-0.258808,0.152118,1.16441,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.134574,-0.0320062,-0.0540781,-0.0143732,0,0,,-0.0132696,-0.117111,-0.0106183,0.182129,0,0,
0,0,0,,0,0,,0.628428,1.14174,0.0133956,-0.06185,0,0,,0.14875,-0.663112,0.0924953,-0.13636,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.261154,0.282185,-0.0312974,1.08728,0,0,,0.0775672,-0.259053,0.152125,1.16475,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.13268,-0.0309381,-0.0571737,-0.0146272,0,0,,-0.0126477,-0.122544,0.00331597,0.172832,0,0,
0,0,0,,0,0,,0.632788,1.14245,0.0172304,-0.061138,0,0,,0.148945,-0.655494,0.0853956,-0.138624,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.260893,0.282126,-0.0314171,1.08725,0,0,,0.0775434,-0.259308,0.152158,1.16508,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.130648,-0.029788,-0.0598188,-0.0150273,0,0,,-0.0119028,-0.127702,0.0164764,0.163042,0,0,
0,0,0,,0,0,,0.639742,1.17309,-0.0445291,-0.036452,0,0,,0.118725,-0.636348,0.16979,-0.0989713,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.260633,0.282066,-0.0315568,1.08723,0,0,,0.0775167,-0.259577,0.152235,1.16541,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.129987,-0.0296114,-0.0698709,-0.00840629,0,0,,-0.0133911,-0.134091,0.0385415,0.164362,0,0,
0,0,0,,0,0,,0.644611,1.17418,-0.0367082,-0.0394263,0,0,,0.120004,-0.62779,0.157216,-0.106206,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.260374,0.282008,-0.0317154,1.08723,0,0,,0.077488,-0.259857,0.152353,1.16573,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.129348,-0.0292985,-0.0793164,-0.00279558,0,0,,-0.0143535,-0.140262,0.0588898,0.163806,0,0,
0,0,0,,0,0,,0.649465,1.1752,-0.0288128,-0.0421198,0,0,,0.12106,-0.619094,0.144686,-0.11248,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.260117,0.28195,-0.0318915,1.08723,0,0,,0.0774581,-0.260149,0.152508,1.16606,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.128597,-0.0288193,-0.088016,0.00179549,0,0,,-0.0149046,-0.146148,0.0776602,0.161664,0,0,
0,0,0,,0,0,,0.654233,1.17611,-0.0209424,-0.0444872,0,0,,0.121931,-0.610305,0.132195,-0.117876,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.259862,0.281894,-0.0320832,1.08724,0,0,,0.0774279,-0.260453,0.152698,1.16637,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.127645,-0.0281567,-0.0958825,0.00539674,0,0,,-0.0151312,-0.151703,0.0949545,0.158188,0,0,
0,0,0,,0,0,,0.658863,1.17691,-0.0131738,-0.0465037,0,0,,0.12265,-0.601459,0.119749,-0.122465,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.259609,0.281839,-0.032289,1.08726,0,0,,0.0773977,-0.260767,0.15292,1.16668,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.126437,-0.0273015,-0.102867,0.00806139,0,0,,-0.0150992,-0.156895,0.110847,0.153592,0,0,
0,0,0,,0,0,,0.663317,1.17757,-0.00556677,-0.0481584,0,0,,0.123238,-0.592587,0.107369,-0.126311,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.259359,0.281787,-0.0325069,1.08728,0,0,,0.077368,-0.26109,0.153171,1.16698,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.124942,-0.0262498,-0.108949,0.00985785,0,0,,-0.0148593,-0.161706,0.125394,0.148066,0,0,
0,0,0,,0,0,,0.671594,1.17847,0.00898663,-0.0503887,0,0,,0.124087,-0.57486,0.0829113,-0.131996,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.258871,0.28169,-0.032972,1.08732,0,0,,0.0773112,-0.261763,0.153749,1.16753,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.121044,-0.023561,-0.118418,0.0111638,0,0,,-0.0139091,-0.170142,0.150621,0.13487,0,0,
0,0,0,,0,0,,0.675385,1.17869,0.0158681,-0.0509851,0,0,,0.124372,-0.566045,0.0708961,-0.133938,0,0,,0.289614,0.340035,-0.035139,1.08505,0,0,,0.0831821,-0.294318,0.161059,1.1642,0,0,,0.258634,0.281646,-0.0332155,1.08734,0,0,,0.0772848,-0.26211,0.154072,1.16779,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.118532,-0.0217808,-0.121776,0.0106936,0,0,,-0.0132368,-0.17365,0.161389,0.127503,0,0,
0,0,0,,0,0,,0.678871,1.17867,0.0224184,-0.0511777,0,0,,0.124565,-0.557345,0.0590565,-0.135355,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.258402,0.281606,-0.0334641,1.08736,0,0,,0.0772598,-0.262463,0.154414,1.16802,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.115751,-0.019824,-0.124305,0.00970769,0,0,,-0.012489,-0.176762,0.170955,0.119772,0,0,
0,0,0,,0,0,,0.657652,1.17695,-0.030926,-0.0191965,0,0,,0.110296,-0.545001,0.117683,-0.0917911,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.258174,0.28157,-0.0337301,1.0874,0,0,,0.077234,-0.262823,0.154788,1.16827,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.113922,-0.0181858,-0.132994,0.0176278,0,0,,-0.0129157,-0.179862,0.187091,0.123591,0,0,
0,0,0,,0,0,,0.661294,1.17686,-0.0212618,-0.0238617,0,0,,0.111026,-0.536256,0.102131,-0.0986444,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.25795,0.281537,-0.0340121,1.08745,0,0,,0.0772083,-0.263189,0.15519,1.16852,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.112259,-0.0165303,-0.140988,0.0242339,0,0,,-0.0128401,-0.182864,0.201107,0.125447,0,0,
0,0,0,,0,0,,0.664953,1.17669,-0.0116253,-0.0281341,0,0,,0.111501,-0.527441,0.0870791,-0.10459,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.257729,0.281507,-0.0343083,1.0875,0,0,,0.0771835,-0.26356,0.155617,1.16877,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.110589,-0.0148189,-0.148117,0.0295298,0,0,,-0.0124019,-0.18568,0.213227,0.125661,0,0,
0,0,0,,0,0,,0.668542,1.17643,-0.0021361,-0.0319632,0,0,,0.111778,-0.518605,0.0724898,-0.109724,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.257511,0.281481,-0.0346169,1.08757,0,0,,0.0771601,-0.263937,0.156064,1.16902,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.108799,-0.0130288,-0.154278,0.0335637,0,0,,-0.0117034,-0.188251,0.223625,0.124499,0,0,
0,0,0,,0,0,,0.671999,1.17605,0.00711564,-0.0353227,0,0,,0.111897,-0.50979,0.0583456,-0.114123,0,0,,0.288391,0.339958,-0.0381181,1.08664,0,0,,0.0824624,-0.294132,0.164572,1.16643,0,0,,0.257297,0.281459,-0.0349357,1.08764,0,0,,0.0771384,-0.264318,0.156529,1.16927,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.106816,-0.0111483,-0.159418,0.0364142,0,0,,-0.0108198,-0.190539,0.232437,0.122184,0,0,
